video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,caption
S-sZI6WGcR4,小高姐的 Magic Ingredients,麻辣熏鸡腿 Spicy Smoked Chicken Legs,"麻辣熏鸡腿 spicy smoked chicken legs用到的这个熏法，特别简单，也特别快捷。只需要熏10分钟，烟熏的味道就非常浓郁。它不仅仅可以用来熏鸡，熏鱼，熏肉都没有问题。高压锅的密封性比较好，用它来是比较好的选择。高压锅熏过之后，锅里会留有烟熏的味道。接一锅水，放一大勺小苏打。盖上锅盖。烧开之后压几分钟，会除去很多烟熏的味道。

麻辣熏鸡腿的材料：
鸡腿：7个  1公斤
花椒粉： 6克 1大勺
辣椒粉：8克 1大勺
五香粉：1克 1/4 小勺
糖：4克 1 小勺
生抽：5克 1小勺
老抽：6克 1小勺
油：25克 2 大勺
加水：250克 1杯
木炭和一小勺油

Spicy smoked chicken leg recipe:
Chicken legs: 7 pieces 1 kg
Sichuan pepper powder: 6 g 1 tablespoon
Chili powder: 8 g 1 tablespoon
Five-spice powder 1 1/4 teaspoon
sugar: 4 g 1 teaspoon
Regular soy sauce: 5 g 1 teaspoon
Dark soy sauce: 6 g 1 teaspoon
Oil: 25 g 2 tablespoons
Water add to the pot: 250g 1 cup
Charcoal & 1 teaspoon oil

背景音乐：
Moving on by Wayne Jone

熏鸡 熏鸡的做法 熏肉 熏肉做法",2019-08-13T21:07:58Z,826888,17670,,977,PT3M5S,true
HFJLdRA8qRw,小高姐的 Magic Ingredients,西葫芦饼 Zucchini Pancakes,"西葫芦煎饼 Zucchini Pancakes 是一个非常简单的食谱。跟普通的西葫芦饼食谱相比呢，增加了一些鸡蛋，同时减少了面粉的用量。西葫芦里的水都被挤掉之后呢，这个面糊基本上就是鸡蛋和面粉和起来的。鸡蛋本身就可以是这个面饼松软，所以不需要加入泡打粉，或者酵母增加它的蓬松。

西葫芦饼配方：
可以做7-8个饼
西葫芦： 3个 400克
盐：6克  3/4 小勺
鸡蛋：3个
白胡椒粉：1克 1/4 小勺
中筋面粉：50克 1/3 杯
新鲜辣椒：1个
芝麻适量

Zucchini Pancakes ingredient：
can make 7-8 zucchini pancakes
White zucchinis or regular zucchinis : 400 g
Salt: 6 g  3/4 teaspoon
Eggs: 3
White pepper powder: 1 g 1/4 teaspoon
All purpose flour: 50 g 1/3 cup
Fresh chili: 1
Sesame seeds: as needed

背景音乐：

Simple Sonata by Sir Cubworth",2019-08-07T16:52:20Z,604260,11807,,776,PT3M26S,true
SyM3jMFjess,小高姐的 Magic Ingredients,日式轻乳酪蛋糕 Japanese Cheesecake,"日式轻奶酪蛋糕 / Japanese Cheesecake recipe 是一个进阶的食谱，它是前面轻奶酪蛋糕的一个后续。这个系列里面一共有四个视频。

第一集：戚风蛋糕 Chiffon Cake  https://youtu.be/nYQ5uc6plCs
第二集：巧克力戚风蛋糕 Chocolate Chiffon Cake  https://youtu.be/UufMjnYZcI8
第三集：轻乳酪蛋糕 Cotton Cheese Cake  https://youtu.be/HV-vaC7nDlo
第四集：日式轻奶酪蛋糕 Japanese Cheese Cake 本视频

四个视频涉及很多做蛋糕的方方面面。例如蛋白打发的几个阶段，蛋白打发对蛋糕的影响，蛋黄糊的乳化，蛋黄糊的稀稠程度，温度对蛋糕的影响，等等。前面三个视频侧重于蛋糕的成败，而最后一个视频侧重于如何将蛋糕做的更加完美。

日式轻奶酪蛋糕材料：
烤盘：Oval Shape Nonstick Baking Tray， Size: 8.8 x 4.5 x 3.1 inch
大鸡蛋： 3个
牛奶：60 克 1/4 杯
奶油奶酪：160克
无盐黄油：35克
低筋面粉：25克 (如果蛋黄糊偏稀，可以加入5克面粉作为调整量）
白醋：3克 1/2 小勺
白糖：40克 3 大勺
预热好的烤箱：250°F /120°C 烤60分钟
然后打开烤炙功能 3分钟上色

Japanese Cheese Cake ingredients：
Oval Shape Nonstick Baking Tray， Size: 8.8 x 4.5 x 3.1 inch
Large eggs: 3
Milk : 60 g 1/4  cup
Cream cheese: 160 g
Unsalted butter: 35 g
Cake flour : 25 g （5 gram as adjustment to increase the thickness of the egg yolk batter)
Vinegar : 3 g  1/2 teaspoon
Sugar: 40 g  3 tablespoons
Preheated oven ：250°F /120°C  bake for 60 minutes
Then turn on the broiler for 3 minutes to color

背景音乐:
Watercolor Lilies by Aaron Kenny

日式轻奶酪蛋糕 日式轻乳酪蛋糕  japanese cheese cake jiggly cake",2019-07-30T23:22:30Z,4139678,68748,,2869,PT5M37S,true
BStgIeNQrRk,小高姐的 Magic Ingredients,凉粉 透明且有韧性的凉粉做法 Mung Bean Jelly,"凉粉 Mung bean jelly (Liangfen) 的做法给大家划个重点。做凉粉呢，你要了解一个概念，那就是淀粉的糊化。什么是糊化，简单通俗的说，就是淀粉水从水水变成糊糊的过程。再进一步讲呢，就是淀粉分子受热，和水分子结合。淀粉颗粒膨胀，破裂。淀粉链析出，形成网络结构锁住水分的过程。不同的淀粉，有不同的糊化温度，而且也会受到淀粉颗粒大小的影响。但是糊化温度通常都不超过100摄氏度。所以开水是你做一碗顺滑凉粉的死敌。另外碱面和醋都会对淀粉糊化有影响，过多的醋会使凉粉吃起来过酸，而碱面的使用，简单有效。

凉粉使用材料：
绿豆淀粉：135克 略小于一杯
第一次用水：250克  1 杯
第二次用水：1000克 4杯
碱面：小于1克  1/4 小勺

淀粉和水的总体积比是 1：5.3
重量比是 1：9.3

凉粉调料：
蒜： 两瓣
盐：8克 1 小勺
香油：4克 1 小勺
香醋：30克 2 大勺
糖：3克 1/2 小勺
水：250克 1 杯
辣椒油：适量
葱花：适量

Mung bean jelly (Liangfen) ingredients
Mung bean stach: 135 g  little less than a cup
Water to mix with starch: 250 g  1 cup
Water in pot: 1000 g 4 cups
Soda ash: less than 1 g  1/4 teaspoon

Dipping sauce:
Garlic: 2 cloves
Salt: 8 g 1 teaspoon
Sesame oil: 4 g 1 teaspoon
Chinkiang vinegar: 30 g  2 tablespoons
Sugar: 3 g  1/2 teaspoon
Water: 250 g 1 cup
Chili oil: as needed
Green onions for garnish

背景音乐：

Lifting dreams by Aakash Gandh

凉粉 凉粉的做法 凉粉制作 绿豆粉 绿豆凉粉 Mung bean jelly  mung bean jelly noodles",2019-07-12T03:19:23Z,1646084,31072,,2010,PT4M54S,true
vWJywvoTjuM,小高姐的 Magic Ingredients,海鲜煎饼 Seafood Pancakes,"海鲜煎饼 / seafood pancake 的做法其实和早餐松饼很相似。你可以把它想象成蓝莓松饼，蓝莓跟面糊混合之前也要裹上干面粉。做海鲜煎饼的时候，注意一定不要把海鲜煎老了。

海鲜饼材料：
（可以做三个海鲜饼）
虾仁：150克
鱿鱼须：50克
小扇贝：50克
生姜：10克
白胡椒粉：1克 1/4 小勺
盐：2克 1/4 小勺
生抽：3克 1/2 小勺
裹海鲜面粉：10克  1大勺


中筋面粉：200克  1+1/3 杯
葱：3根
泡打粉：3克  1 小勺
鸡蛋：1个
油：12克 1 大勺
水：250克 1 杯


seafood pancake ingredients:
For making 3 seafood pancakes
shrimps: 150 g
squid tentacles: 50 g
bay scallops: 50 g
ginger paste: 10 g
White pepper powder 1 g 1/4 teaspoon
salt: 2 g 1/4 teaspoon
regular soy sauce: 3 g 1/2 teaspoon
Flour to coat seafood: 10 g  1 tablespoon

all purpose flour: 200 g  1 +1/3 cup
Green onions: 3
Baking powder: 3 g 1 teaspoon
egg: 1
Oil: 12 g  1 tablespoon
water: 250 g 1 cup

背景音乐：Beneath the Moonlight     by   Aaron Kenny

海鲜饼 海鲜煎饼 seafood pancake",2019-07-02T14:53:37Z,996495,19067,,681,PT5M2S,true
j6QVg9I0BxE,小高姐的 Magic Ingredients,汉堡包 Cheeseburger 汉堡肉饼多汁的秘密,"汉堡包的制作 （cheeseburger）最关键的是肉饼的做法。今天给大家看一个对比试验。通过试验告诉大家怎么样才能把汉堡的肉饼做好。而且在这个基础上我们还可以更进一步，做出完美，多汁，味道十足的汉堡肉饼！

汉堡包所需材料：
（可以做12个肉饼）

大个黄洋葱  一个 大概400克
盐：20克 一大勺
水：500克 2杯

带肥肉的牛肉碎: 1公斤
黑胡椒：1克 1/2小勺 
生抽：5克 2/3 小勺
土豆面包：https://youtu.be/l5yLinsB0V0
切达奶酪
酸黄瓜片
白洋葱
西红柿
生菜
美乃滋（蛋黄酱）
黄芥末酱
或者 西红柿酱

Cheeseburger ingredients:
(making 12 beef patties)

one big yellow onion about 400g
salt: 20g  1 tablespoon
water: 500g  2 cups

ground beef with fat : 1 kg
black pepper: 1 g 1/2 teaspoon
regular soy sauce: 5g  2/3 teaspoon
potato bread: https://youtu.be/l5yLinsB0V0
cheddar cheese  
pickles 
white onions
tomatoes
lettuce
mayonnaise 
mustard

背景音乐：
Et Voila by Chris Haugen

汉堡包，汉堡，汉堡做法 burger cheeseburger hamburger",2019-06-21T15:45:36Z,995542,21546,,1318,PT5M35S,true
l5yLinsB0V0,小高姐的 Magic Ingredients,土豆面包 Potato Bread,"土豆面包/ potato bread，这是一款免揉面包/ no knead bread (no knead dinner rolls)。通常看到的免揉面包都是偏硬一点的面包。而这个土豆面包，它不光是免揉，它非常软，还可以拉丝，而且吃起来非常香甜。这是一个简单，而且操作性很强的面包食谱，希望大家可以去尝试。视频中没有提到的是它的保持方法。面包放凉之后呢，放入塑料袋里密封保存。不需要放到冰箱的冷藏室。前两天没有吃完的话，再放到冰箱里。

土豆面包的材料：
（8个土豆面包）
黄皮土豆：去皮后150克
水： 30克  2大勺
牛奶：220克   2/3 杯加1/4 杯
酵母：2克  1/2 小勺
鸡蛋：1个
糖：25克 2 大勺
油：25克 2大勺
高筋面粉：320克  2杯加2大勺
有盐黄油：刷面包用
 
步骤:
1. 土豆去皮，切丁
2. 加水，微波炉里加热 4-5分钟
3. 土豆碾成泥
4. 牛奶冰箱取来了，微波炉加热30秒
5. 牛奶分两步拌入土豆泥中
6. 加人除面粉以外的所有材料，拌匀
7. 加入面粉，拌成面团。发酵2小时
8. 排气，整形，刷黄油。发酵45分钟
9. 进烤箱之前再刷一层黄油。然后375°F/ 190°C烤17-20分钟
10. 放凉后，塑料袋密封，室温保存

potato bread ingredients:
(making 8 potato breads)

peeled yellow potato: 1 about 150g
water: 30 g  2 tablespoons
milk: 220 g  2/3 cup + 1/4 cup
yeast: 2 g  1/2 teaspoon
egg: 1
sugar: 25 g  2 tablespoons
oil: 25 g  2 tablespoons
bread flour: 320 g  2 cups + 2 tablespoons
melted salted butter for brushing

steps:
1. peel potato, cut into dice
2. add water, microwave oven heat up for 4-5 minutes
3. mash the potato
4. fridge cold milk, heat up for 30 seconds in microwave oven
5. add milk into potato in two portions 
6. add  rest ingredients , except flour. then mix
7. add flour to make a dough. ferment for 2 hours
8. de-gas, shape, brush butter, and final proof for 45 minutes
9. brush another layer of butter. into pre-heated oven 375°F/ 190°C bake  for 17-20 minutes
10. after they are cooled, sealed in plastic bag. store at room temperature


背景音乐：
Far Behind by Silent Partner 

土豆面包 免揉面包 potato bread  no knead bread",2019-06-15T16:02:03Z,932910,18143,,1030,PT5M3S,true
ALUkX6d5I1w,小高姐的 Magic Ingredients,肉粽 香菇鸡肉粽,"粽子的包法，去年的碱水豆沙粽讲的比较详细一些，大家可以去翻翻那个视频。
https://youtu.be/AgBz3yupiE0
今天用了同样的粽子包法，但是个头就迷你了很多。小小的一个粽子，很容易煮熟，而且吃起来没有什么压力。

肉粽 香菇鸡肉粽 
鸡肉粽材料：
（可以做30个左右小粽子）
糯米：1公斤
带皮鸡腿肉：600克
小香菇：80克
咸蛋黄：180克
粽叶和棉线

腌鸡腿调料
葱一根
生姜一小块
生抽：30克 2大勺
老抽：15克 1大勺
美极鲜酱油：3克 （可以不放） 1/2 小勺
五香粉：1克 1/4小勺
白胡椒粉：1克 1/4 小勺
红糖：15克 1大勺

炒糯米的调料：
油：25克 2 大勺
葱：1根
生姜：一小块
八角：3个
花椒：2克 1小勺
鸡腿脂肪
老抽：30克 2大勺

步骤：
第一天：
泡米，泡香菇，腌鸡肉
第二天：
1. 米控干水分
2. 把炒糯米的调料，除了老抽以外，用小火炒香。
3. 加入糯米翻炒，加入老抽，炒3-4分钟
4. 腌好的鸡肉里倒一大勺油
5. 咸蛋黄切开
6. 香菇洗净，挤出水分
7.包粽子
8. 小火慢煮3小时

Shiitake mushroom and chicken rice dumplings (Zongzi)
(for making 30 dumplings)
glutinous rice：1kg
chicken leg and thigh with skin：600g
mini shiitake mushroom：80g
salted duck egg yolk：180g
leaves and thread

For marinating chicken:
green onion 1
ginger 1 small piece
regular soy sauce ：30g   2 tablespoons
dark soy sauce：15g 1 tablespoons
Maggi seasoning ：3g  1/2 teaspoon（optional）
five-spice powder：1g 1/4 teaspoon
white pepper powder：1g 1/4 teaspoon
brown sugar:： 15g 1 tablespoon

For stir fry the rice：
oil：25g 2 tablespoons
green onion：1
ginger：one small piece
star anise：3
Sichuan peppercorn：2g 1 teaspoon
fat removed from chicken legs
dark soy sauce：30g 2 tablespoon

Steps:
The first day...
soak rice, mushroom and marinate chicken leg
The next day...
1. drain the water from rice
2. low heat slow fry all the ingredients for rice, except dark soy sauce
3. add rice，then dark soy sauce. stir fry for 3-4 minutes
4. add oil to chicken
5. cut the yolks
6. wash the mushroom and squeeze out the water
7. wrap the rice dumplings (Zongzi)
8. low heat, slow cook for 3 hours
` 
背景音乐：
Simple Sonata  by Sir Cubworth 

肉粽   粽子 粽子包法",2019-06-07T15:01:44Z,989542,17354,,926,PT6M57S,true
fS7yzGb8q3g,小高姐的 Magic Ingredients,牛肉夹馍 (下） 坨坨馍的做法,"牛肉夹馍用的坨坨馍和腊汁肉用的白吉馍不完全一样。坨坨馍比较紧实，是半发面，吃到嘴里还有一些酥酥的感觉。今天我们来解锁坨坨馍的做法。

坨坨馍的材料：（9个坨坨馍）

室温水： 280克  不到两杯
酵母：4克  1小勺
中筋面粉：600克  4杯
碱面 (或者小苏打）：0.5克 1/8小勺
油：25克 2大勺

步骤：
1. 酵母用温水化开
2. 把所有材料混合，和一个偏硬的面团
3. 饧面20分钟
4. 揉面到光滑后继续饧面 30-45分钟
5 . 排气，分割，整形
6. 小火烙熟

Tuotuomo ingredients：（make 9）

room temperature water： 280g   a  bit less than 2 cups
yeast ：4g  1 teaspoon
all purpose flour：600g  4 cups
soda ash ( or baking soda)：0.5g 1/8 teaspoon
oil：25g  2 tablespoons

steps：
1. dissolve yeast with room temperature water
2. mix all ingredients to form a firm dough
3. rest the dough for 20 minutes
4. knead the dough till smooth, then ferment for 30-45 minutes
5 . de-gas, separate, and shape
6. cook on low heat for 7-8 minutes


背景音乐：
Fugue Lullaby by Sir Cubworth

肉夹馍 坨坨馍 肉夹馍的做法 肉夹馍 馍的做法 饼的做法",2019-06-01T16:47:37Z,631755,10699,,568,PT5M18S,true
Z1rNXs6Vtms,小高姐的 Magic Ingredients,牛肉夹馍 （上）牛肉的做法,"肉夹馍，家喻户晓的美食。我做的是坨坨馍夹牛肉的版本。我们从炖肉开始做起。炖牛肉的方法非常多，今天给大家看一个传统的，西安街边的一个做法。

肉夹馍的材料：
牛腱肉：1.4公斤
小牛腩肉：0.9公斤
腌肉调料：
盐：75克  1/4 杯+1 小勺
花椒：5克  1大勺
水：1.25公斤  5 杯

炖肉调料：
生姜：80克 一大块
糖：35克  3大勺
八角：3个
桂皮：2小段
香叶：3片
丁香：6个
草果： 1个
小茴香： 8克 1大勺
花椒:：5克  1大勺
干辣椒： 5克  
总共用盐： 16克  2小勺
生抽：30克 2大勺
老抽：15克 1大勺

Beef Stew ingredients：
beef shank：1.4kg
veal breast：0.9kg
salt solution：
salt：75g  1/4 cup + 1 teaspoon
Sichuan peppercorn ：5g  1 tablespoon
water：1.25kg  5 cups

beef stew spices:
ginger：80g one big piece
sugar：35g  3 tablespoons
star anise：3
cinnamon：2 small pieces
bay leaves：3
cloves：6
black cardamom： 1
fennel seeds： 8g 1 tablespoon
Sichuan peppercorns :：5g  1 tablepoon
dried chilies： 5g  
salt in total： 16g  2 teaspoons
regular soy sauce：30g 2 tablespoons
dark soy sauce：15g 1 tablespoon

背景音乐：
Lifting Dreams by Aakash Gandhi

肉夹馍 肉夹馍的做法 西安肉夹馍",2019-05-24T16:12:54Z,490088,8065,,767,PT4M15S,true
f7f9WQzYhVs,小高姐的 Magic Ingredients,香酥辣椒 Super Crispy Chilies,"香酥辣椒 （炸花生米）Super Crispy Chilies （crispy fried peanuts）， 有没有好奇过辣椒里面的芝麻是如何灌进去了？看了这个视频就知道了，其实不是一个一个灌的，而是让芝麻自己跑进去。这个香酥辣椒有两个要点，第一，辣椒吃起来不能太辣。它是零食，是小配菜，吃起来应该是香的，只有一点点辣味。第二，一定要把它炸酥。你看食谱就知道，芝麻其实比辣椒用的多。看起来是一个辣椒菜，实际吃的是芝麻。只有芝麻松散的粘在辣椒的里面和外面。它才可以受热均匀，从里到外炸酥脆。

香酥辣椒食谱：
干辣椒：50克 1 杯多一点
生芝麻：80克  1/2 杯
玉米淀粉：35克 1/4杯
盐：4克 1/2 小勺
糖：3克 1/2 小勺
鸡蛋清：10  2小勺勺
水：10克 2小勺
油：适量，用来炸辣椒和花生

去皮花生：200克 1 杯左右
盐：2克 1/4 小勺
辣椒油: 2克 1/2 小勺

炸花生：
1：花生凉油下锅
2：大火烧到油冒泡，转小火
3：炸7-8分钟
4：拌入盐和辣椒油

炸辣椒：
1：辣椒剪开，热水泡30分钟
2：煮辣椒5分钟
3：把生芝麻，玉米淀粉，盐和糖混合
4：煮好辣椒中拌入芝麻生粉
5：一点一点拌入蛋清水
6：油温284华氏度 /140摄氏度，炸7-8分钟

Super Crispy Chilies:
dried chilies: 50g  little bit more than 1 cup
raw sesame seeds: 80g  1/2 cup
corn starch: 35g  1/4 cup
salt: 4g 1/2 teaspoon
sugar:  3g 1/2 teaspoon
egg white:  10g 2 teaspoons
water: 10g  2 teaspoons
oil for frying

blanched peanut kernels: 200g  about 1cup
salt: 2g  1/4 teaspoon
chili oil: 2g 1/2 teaspoon

steps to fry peanuts:
1: add peanut into cold oil
2: heat up the oil with high heat first
3: when see bubbles, turn the heat on low
4: fry for 7-8 minutes
5: add salt and chili oil

steps to fry chilies
1: cut the dry chilies, and soak with  hot water for 30 minutes
2: simmer for 5 minutes
3: mix sesame seeds, corn starch, salt and sugar
4: add the sesame mixture to chilies, gently stir with your hand
5: mix egg white with water
6: add the egg white mixture to chilies, stir 
7: oil temperature 140C /284F 
8: fry for 7-8 minutes till crispy 

背景音乐：White River by Aakash Gandhi

炸花生米 炸花生 酥脆花生 香酥辣椒",2019-05-08T15:15:56Z,417054,13223,,778,PT5M16S,true
2DAX6ypPFI0,小高姐的 Magic Ingredients,蒜香面包 Garlic Bread / Star Bread,"蒜香面包 （garlic bread / star bread）放到烤箱之后，满屋子飘香。每次在家里烤的时候，大家闻到味道就已经望穿秋水了。殷切的心情，期待的目光。可想而知，面包一上桌，迅雷不及掩耳的速度就没有了。

制作蒜香面包的食材：
面团：
酵母： 2克  1/2 小勺
室温水：200克 1/2 杯+1/3杯
高筋面粉：200克   1+1/3 杯
杜兰面粉：100克  2/3杯
糖：12克 1大勺
盐：2克 1/4 小勺
油：24克 2大勺

馅料：
大蒜：一整头
葱白：1根
无盐黄油：50克1/4杯
盐：4克 1/2 小勺

1. 所有面团材料混合，揉成面团后饧面20分钟
2. 然后揉面一分钟
3. 继续饧面1.5-2小时
4. 馅料用小火炒5分钟
5. 面包整形
6. 最后发酵45-60分钟
7. 放入预热好的烤箱：205°C/400°F 烤25-28分钟

garlic bread / star bread ingredients：

dough：
yeast： 2g  1/2 teaspoon
room temperature water：200g 1/2 cup+1/3 cup
bread flour：200g    1+1/3 cup
durum flour：100g  2/3 cup
sugar：12g  1 tablespoons
salt：2g  1/4 teaspoon
oil：24g  2 tablespoons

filling：
a head of garlic
green onion 1
unsalted butter：50g  1/4 cup
salt：4g 1/2 teaspoon

1. mix all dough ingredients and knead it into a dough, then rest for 20 minutes
2. after 20 minutes knead it for 1 minute
3. continue to ferment for 1.5-2 hours
4. cook garlic and green onion with butter on low heat for 5 minutes
5. shape the bread
6. final proof for 45-60 minutes
7. preheated oven, 205°C/400°F bake for 25-28 minutes

背景音乐：BGM
Maryandra's Waltz by Jesse Gallagher

蒜香面包 蒜蓉面包 garlic bread star bread",2019-04-28T19:11:10Z,2875036,48920,,2319,PT6M13S,true
CfKFiBhqP5U,小高姐的 Magic Ingredients,香蕉蛋糕 Banana Bread,"香蕉蛋糕 Banana Bread是一个比较简单的烘焙食谱。给大家介绍一个小技巧，不论你用怎样的食谱，都可以让你的香蕉蛋糕/banana bread 脱颖而出！

香蕉蛋糕配方：
香蕉： 3根
融化无盐黄油：120克  1/2 杯
鸡蛋：两个
红糖： 95克 1/2 杯
中筋面粉： 300克 2杯
盐：2克 1/4 小勺
小苏打：2克 1/4 小勺
泡打粉：4克 1/2 大勺
碧根果：70克 1/2 杯
预热好的烤箱350°F / 175°C烤一个小时，一个小时后去掉铝箔纸再烤10-15分钟


banana bread ingredients：
banana: 3
melted unsalted butter: 120g  1/2 cup
eggs: 2
brown sugar: 95g 1/2 cup
all purpose flour: 300g  2 cups
salt: 2g  1/4 teaspoon
baking soda: 2g 1/4 teaspoon
baking powder: 4g 1/2 tablespoon
pecans:70g 1/2  cup
preheated oven 350°F / 175°C bake for 1 hour, then remove foil, bake for an additional 10-15 minutes

背景音乐：
New Year's Anthem by Quincas Moreira
香蕉蛋糕  banana bread",2019-04-20T13:33:56Z,1443834,21665,,1239,PT3M48S,true
JBN-k3-noVo,小高姐的 Magic Ingredients,番茄肉酱意面  Spaghetti with Meat Sauce,"番茄肉酱意面(Easy Spaghetti with Meat Sauce)的做法简单，下班回到家，半个小时开饭是没有问题。不仅仅是快捷，味道非常好，口味丝毫不会不打折扣。食材不需要太多，而且容易购买，希望大家去尝试^^

番茄肉酱意面食材：
干意面：170克（2人份）
盐：8克 1 小勺
开水煮10-11分钟

炒意面每一份需要食材：
橄榄油：12克 1大勺
蒜：15克 2瓣
洋葱：40克 一小块
牛肉碎：60克 
盐：4克 1/4 小勺
意大利西红柿酱（Marinara sauce）：80克  1/3杯
欧芹和帕玛森奶酪：适量

Spaghetti with Meat Sauce ingredients：
spaghetti: 170g (2 servings)
salt: 8g 1 teaspoon
boil for 10-11 minutes
 
To cook each serving:
olive oil: 12g 1 tablespoon
garlic: 15g 2 cloves
onions: 40g  one small piece
ground beef: 50g
salt: 4g 1/4 teaspoon
Marinara sauce: 80g 1/3 cup
parsley and parmesan cheese as needed

背景音乐：
At Rest - Romance by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100748
Artist: http://incompetech.com/


意大利面的做法 simple spaghetti pasta recipe",2019-04-12T16:55:58Z,1180872,16560,,688,PT3M31S,true
s1AGZVxOK_k,小高姐的 Magic Ingredients,蒜香虾仁意面 Shrimp Alfredo,"蒜香虾仁意面 （shrimp alfredo / garlic pasta with shrimps）
材料：
新鲜意面 2 把
或者用市售干意面（fettuccine）
虾仁：150克
盐2克 1/4 小勺 和黑胡椒 1克 1/4 小勺给虾仁入味
红辣椒 1个
蒜 25克 3瓣
洋葱 30克 
欧芹：5克
橄榄油：25克
淡奶油（脂肪含量10%）：240克 1杯
帕玛森奶酪：30克
水里加盐：8克 1小勺

shrimp alfredo / garlic pasta with shrimps ingredients:
(2 servings)
fresh pasta 2 portions or store bought fettuccine
shrimps: 150g
salt: 2g 1/4 teaspoon and pepper 1g  1/4 teaspoon to marinate shrimps
red chili: 1
garlic: 25g  3 cloves
onions: 30g
parsley: 5g
olive oil:25g
half-half cream(fat content 10%): 240g 1cup
parmesan cheese: 30g
salt for the water: 8g 1 teaspoon

背景音乐：
Soul and Mind by  E's Jammy Jams 

蒜香意面 虾仁意面 shrimp alfredo garlic pasta with shrimps",2019-04-05T19:07:31Z,1728694,31142,,1027,PT4M54S,true
dk0U98JzhBg,小高姐的 Magic Ingredients,手工意面 Fresh Pasta without Machine,"手工意大利面条 ( homemade fresh pasta without machine) 最主要一个原料就是面粉。面粉的选择决定意面成品的味道和口感。意大利面条种类本身也是非常繁多的。最主要有两种，一种是用意大利00号面粉和鸡蛋做出来的新鲜面条。有时候为了加重它的颜色，要用到更多的蛋黄，甚至有全蛋黄意面。另外一种是semolina 加水做出来的干面条。Semolina是杜兰小麦去掉 麸皮和胚芽，取胚乳的部分，磨出来的粗颗粒粉。很多干面条里是不用鸡蛋的，因为晾干之后，可以保存更长时间。如果是做新鲜的意面，也可以用semolina和鸡蛋来做。今天我用鸡蛋做新鲜的意大利面条，为了增加意面的口感呢，我用了一半的杜兰面粉。

手工意大利面条：
6人份
中筋面粉：150克 1杯
杜兰面粉：170-180克  1又1/4杯
盐： 2克  1/4 小勺
大鸡蛋：4个  200克蛋液
中筋面粉为手粉
第一次饧面30分钟
第二次饧面2 小时

homemade fresh pasta
(6 servings)
all purpose flour: 150g 1cup
durum flour: 170-180g  1+1/4 cup
salt: 2g 1/4 teaspoon
large eggs 4  200g 
all purpose flour for dusting
the first time resting the dough for 30 minutes
the second time resting the dough for 2 hours

背景音乐：

Front Porch Blues by Chris Haugen 
Fugue Lullaby by Sir Cubworth

意面 手工意面 意大利面 fresh pasta homemade pasta handmade pasta Italian pasta",2019-03-30T16:25:27Z,335315,7771,,741,PT6M31S,true
d26wxvsphOI,小高姐的 Magic Ingredients,印度奶茶 Indian Tea / Masala Chai,"印度奶茶 Indian tea / Indian masala chai tea 刚好和前面做的咖喱羊肉（curry lamb）和印度薄饼（roti）凑了一个印度套餐。做法非常简单，掌握了方法之后，可以自己尝试用不同的香料。但是对于印度奶茶来说，豆蔻是比较重要的。只要有它，不管你怎么组合香料，都能煮出印度奶茶的感觉。

制作印度奶茶需要的材料：（两杯）
水： 250克 1杯
豆蔻：3个
小茴香：3克 1小勺
散茶：6克 2小勺 （可以用两个茶叶包代替）
全脂牛奶：500克  2杯
糖：12-24克 1-2大勺
水里加入豆蔻，小茴香和茶叶，烧开之后煮2-3分钟。加入牛奶，继续煮。煮开后，小火煮1-2分钟关火，加入糖。

Indian milk tea / Indian masala chai ingredients：
（for making 2 cups）
water: 250g 1 cup
cardamom: 3 pieces
fennel seeds: 3g  1 teaspoon
loose tea: 6g 2 teaspoons  
(or two tea bags instead)
whole milk: 500g 2 cups
sugar: 12-24g  1-2 tablespoon

Add cardamom, fennel seeds and loose tea to water. Simmer for 2-3 minutes. Add milk, bring to boil. Simmer for 1-2 minutes. Turn off the heat and add sugar. 

背景音乐：
Bucolic Acrylic by Dan Bodan

印度奶茶 indian milk tea masala chai indian chai recipe",2019-03-24T14:32:17Z,355732,9607,,708,PT2M30S,true
